om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
727771,2022,07,24,2022-07-24,18:03:00,3,NY,36,0,50.0000,0,0,0,0,41.9200,-74.0400,41.9200,-74.0400,0,0,0,0,0,111,0,0,0,EG
727772,2022,07,24,2022-07-24,18:04:00,3,NY,36,0,50.0000,0,0,0,0,41.8700,-74.0300,41.8700,-74.0300,0,0,0,0,0,111,0,0,0,EG
727773,2022,07,24,2022-07-24,18:04:00,3,NY,36,0,50.0000,0,0,0,0,42.0059,-74.0001,42.0059,-74.0001,0,0,0,0,0,111,0,0,0,EG
727774,2022,07,24,2022-07-24,18:05:00,3,NY,36,0,50.0000,0,0,0,0,41.8300,-74.0700,41.8300,-74.0700,0,0,0,0,0,111,0,0,0,EG
727775,2022,07,24,2022-07-24,18:05:00,3,IN,18,0,50.0000,0,0,1000,0,38.7202,-87.4934,38.7202,-87.4934,0,0,0,0,0,83,0,0,0,EG
727776,2022,07,24,2022-07-24,18:07:00,3,NY,36,0,50.0000,0,0,0,0,41.8195,-73.9728,41.8195,-73.9728,0,0,0,0,0,111,0,0,0,EG
727777,2022,07,24,2022-07-24,18:08:00,3,NY,36,0,50.0000,0,0,0,0,41.8231,-73.9659,41.8231,-73.9659,0,0,0,0,0,111,0,0,0,EG
727778,2022,07,24,2022-07-24,18:12:00,3,NY,36,0,50.0000,0,0,0,0,41.7400,-74.1000,41.7400,-74.1000,0,0,0,0,0,111,0,0,0,EG
727779,2022,07,24,2022-07-24,18:12:00,3,IN,18,0,52.0000,0,0,0,0,38.7100,-87.1700,38.7100,-87.1700,0,0,0,0,0,27,0,0,0,MG
727780,2022,07,24,2022-07-24,18:13:00,3,NY,36,0,50.0000,0,0,0,0,42.0000,-73.9200,42.0000,-73.9200,0,0,0,0,0,27,0,0,0,EG
727781,2022,07,24,2022-07-24,18:14:00,3,NY,36,0,50.0000,0,0,0,0,41.8200,-73.9000,41.8200,-73.9000,0,0,0,0,0,27,0,0,0,EG
727782,2022,07,24,2022-07-24,18:15:00,3,NY,36,0,50.0000,0,0,0,0,42.0669,-73.9472,42.0669,-73.9472,0,0,0,0,0,111,0,0,0,EG
727783,2022,07,24,2022-07-24,18:15:00,3,IN,18,0,50.0000,0,0,1000,0,38.6308,-87.4440,38.6308,-87.4440,0,0,0,0,0,83,0,0,0,EG
727784,2022,07,24,2022-07-24,18:15:00,3,IN,18,0,60.0000,0,0,0,0,38.7000,-87.1300,38.7000,-87.1300,0,0,0,0,0,27,0,0,0,MG
727785,2022,07,24,2022-07-24,18:19:00,3,NY,36,0,50.0000,0,0,0,0,42.0500,-73.8500,42.0500,-73.8500,0,0,0,0,0,27,0,0,0,EG
727786,2022,07,24,2022-07-24,18:27:00,3,NY,36,0,50.0000,0,0,0,0,41.9800,-73.6600,41.9800,-73.6600,0,0,0,0,0,27,0,0,0,EG
727787,2022,07,24,2022-07-24,18:30:00,3,MT,30,0,52.0000,0,0,0,0,45.3300,-107.0200,45.3300,-107.0200,0,0,0,0,0,3,0,0,0,EG
727788,2022,07,24,2022-07-24,18:32:00,3,NY,36,0,50.0000,0,0,0,0,42.2300,-73.8200,42.2300,-73.8200,0,0,0,0,0,21,0,0,0,EG
727789,2022,07,24,2022-07-24,18:37:00,3,NY,36,0,50.0000,0,0,0,0,41.9500,-73.5100,41.9500,-73.5100,0,0,0,0,0,27,0,0,0,EG
727790,2022,07,24,2022-07-24,18:40:00,3,NJ,34,0,50.0000,0,0,0,0,40.9500,-75.0400,40.9500,-75.0400,0,0,0,0,0,41,0,0,0,EG
727791,2022,07,24,2022-07-24,18:44:00,3,IN,18,0,52.0000,0,0,0,0,38.4996,-86.9764,38.4996,-86.9764,0,0,0,0,0,37,0,0,0,EG
727792,2022,07,24,2022-07-24,18:45:00,3,AR,05,0,61.0000,0,0,0,0,36.4100,-93.4300,36.4100,-93.4300,0,0,0,0,0,15,0,0,0,EG
727793,2022,07,24,2022-07-24,18:45:00,3,WY,56,0,51.0000,0,0,0,0,42.8200,-108.7300,42.8200,-108.7300,0,0,0,0,0,13,0,0,0,MG
727794,2022,07,24,2022-07-24,18:48:00,3,CT,09,0,50.0000,0,0,0,0,41.9500,-73.3600,41.9500,-73.3600,0,0,0,0,0,5,0,0,0,EG
727795,2022,07,24,2022-07-24,18:50:00,3,NJ,34,0,50.0000,0,0,0,0,41.1000,-74.8700,41.1000,-74.8700,0,0,0,0,0,37,0,0,0,EG
727796,2022,07,24,2022-07-24,18:50:00,3,MT,30,0,59.0000,0,0,0,0,45.8000,-108.6300,45.8000,-108.6300,0,0,0,0,0,111,0,0,0,MG
727797,2022,07,24,2022-07-24,18:52:00,3,IN,18,0,51.0000,0,0,0,0,38.4150,-86.9333,38.4150,-86.9333,0,0,0,0,0,37,0,0,0,EG
727798,2022,07,24,2022-07-24,18:56:00,3,NM,35,0,51.0000,0,0,0,0,32.3531,-104.2628,32.3531,-104.2628,0,0,0,0,0,15,0,0,0,MG
727799,2022,07,24,2022-07-24,19:05:00,3,CT,09,0,50.0000,0,0,0,0,41.6700,-73.3500,41.6700,-73.3500,0,0,0,0,0,5,0,0,0,EG
727800,2022,07,24,2022-07-24,19:12:00,3,CT,09,0,50.0000,0,0,0,0,41.8400,-73.1300,41.8400,-73.1300,0,0,0,0,0,5,0,0,0,EG
727801,2022,07,24,2022-07-24,19:22:00,3,CT,09,0,50.0000,0,0,0,0,41.7900,-73.0700,41.7900,-73.0700,0,0,0,0,0,5,0,0,0,EG
727802,2022,07,24,2022-07-24,19:31:00,3,CT,09,0,50.0000,0,0,0,0,41.8800,-72.9700,41.8800,-72.9700,0,0,0,0,0,5,0,0,0,EG
727803,2022,07,24,2022-07-24,19:39:00,3,IN,18,0,51.0000,0,0,0,0,38.2657,-86.5606,38.2657,-86.5606,0,0,0,0,0,25,0,0,0,EG
727804,2022,07,24,2022-07-24,20:35:00,3,WY,56,0,59.0000,0,0,2000,0,44.5345,-109.0700,44.8845,-108.7800,0,0,0,0,0,29,0,0,0,MG
727805,2022,07,24,2022-07-24,20:43:00,3,CO,08,0,52.0000,0,0,0,0,38.2000,-102.7200,38.2000,-102.7200,0,0,0,0,0,99,0,0,0,EG
727806,2022,07,24,2022-07-24,20:44:00,3,CO,08,0,58.0000,0,0,0,0,38.8000,-102.5500,38.8000,-102.5500,0,0,0,0,0,17,0,0,0,MG
727807,2022,07,24,2022-07-24,20:45:00,3,CO,08,0,70.0000,0,0,1000,0,38.7643,-102.7917,38.7643,-102.7917,0,0,0,0,0,17,0,0,0,EG
727808,2022,07,24,2022-07-24,20:46:00,3,OH,39,0,50.0000,0,0,0,0,41.2428,-82.6154,41.2428,-82.6154,0,0,0,0,0,77,0,0,0,EG
727809,2022,07,24,2022-07-24,21:00:00,3,CO,08,0,70.0000,0,0,0,0,38.2000,-102.6100,38.2000,-102.6100,0,0,0,0,0,99,0,0,0,EG
727810,2022,07,24,2022-07-24,21:03:00,3,PA,42,0,50.0000,0,0,0,0,42.0000,-80.3200,42.0000,-80.3200,0,0,0,0,0,49,0,0,0,EG
727811,2022,07,24,2022-07-24,21:06:00,3,OH,39,0,50.0000,0,0,0,0,41.4531,-82.1784,41.4531,-82.1784,0,0,0,0,0,93,0,0,0,EG
727812,2022,07,24,2022-07-24,21:15:00,3,NY,36,0,50.0000,0,0,10000,0,44.6300,-75.2500,44.6300,-75.2500,0,0,0,0,0,89,0,0,0,EG
727813,2022,07,24,2022-07-24,21:39:00,3,NY,36,0,51.0000,0,0,2000,0,42.5000,-79.3100,42.5000,-79.3100,0,0,0,0,0,13,0,0,0,EG
727814,2022,07,24,2022-07-24,21:44:00,3,NY,36,0,51.0000,0,0,2000,0,42.3300,-79.2000,42.3300,-79.2000,0,0,0,0,0,13,0,0,0,EG
727815,2022,07,24,2022-07-24,21:53:00,3,OH,39,0,50.0000,0,0,0,0,41.4628,-81.3396,41.4628,-81.3396,0,0,0,0,0,55,0,0,0,EG
727816,2022,07,24,2022-07-24,21:53:00,3,OH,39,0,50.0000,0,0,1500,0,41.5833,-81.1987,41.5833,-81.1987,0,0,0,0,0,55,0,0,0,EG
727817,2022,07,24,2022-07-24,22:07:00,3,NY,36,0,51.0000,0,0,2000,0,42.2100,-79.2600,42.2100,-79.2600,0,0,0,0,0,13,0,0,0,EG
727818,2022,07,24,2022-07-24,22:10:00,3,NY,36,0,50.0000,0,0,5000,0,44.9200,-74.3800,44.9200,-74.3800,0,0,0,0,0,33,0,0,0,EG
727819,2022,07,24,2022-07-24,22:12:00,3,PA,42,0,50.0000,0,0,0,0,41.8393,-80.0791,41.8393,-80.0791,0,0,0,0,0,39,0,0,0,EG
727820,2022,07,24,2022-07-24,22:13:00,3,NY,36,0,50.0000,0,0,5000,0,44.9000,-74.3000,44.9000,-74.3000,0,0,0,0,0,33,0,0,0,EG
727821,2022,07,24,2022-07-24,22:15:00,3,PA,42,0,50.0000,0,0,0,0,41.8158,-80.0491,41.8158,-80.0491,0,0,0,0,0,39,0,0,0,EG
727822,2022,07,24,2022-07-24,22:15:00,3,NY,36,0,50.0000,0,0,10000,0,44.8500,-74.2900,44.8500,-74.2900,0,0,0,0,0,33,0,0,0,EG
727823,2022,07,24,2022-07-24,22:15:00,3,NY,36,0,51.0000,0,0,1000,0,42.5100,-78.6700,42.5100,-78.6700,0,0,0,0,0,29,0,0,0,EG
727824,2022,07,24,2022-07-24,22:28:00,3,PA,42,0,50.0000,0,0,0,0,41.8768,-79.9431,41.9000,-79.8447,0,0,0,0,0,39,0,0,0,EG
727825,2022,07,24,2022-07-24,22:40:00,3,NY,36,0,51.0000,0,0,500,0,42.5300,-78.4600,42.5300,-78.4600,0,0,0,0,0,121,0,0,0,EG
727826,2022,07,24,2022-07-24,22:46:00,3,NY,36,0,51.0000,0,0,2000,0,42.0500,-79.2000,42.0500,-79.2000,0,0,0,0,0,13,0,0,0,EG
727827,2022,07,24,2022-07-24,22:48:00,3,NY,36,0,50.0000,0,0,5000,0,44.8400,-73.7800,44.8400,-73.7800,0,0,0,0,0,19,0,0,0,EG
727828,2022,07,24,2022-07-24,22:50:00,3,OH,39,0,50.0000,0,0,0,0,41.4668,-80.7500,41.4668,-80.7500,0,0,0,0,0,155,0,0,0,EG
727829,2022,07,24,2022-07-24,22:57:00,3,NY,36,0,51.0000,0,0,500,0,42.6400,-78.1300,42.6400,-78.1300,0,0,0,0,0,121,0,0,0,EG
727830,2022,07,24,2022-07-24,23:00:00,3,NY,36,0,51.0000,0,0,2000,0,42.1700,-79.2500,42.1700,-79.2500,0,0,0,0,0,13,0,0,0,EG
727831,2022,07,24,2022-07-24,23:00:00,3,PA,42,0,50.0000,0,0,1500,0,41.6300,-79.9800,41.6300,-79.9800,0,0,0,0,0,39,0,0,0,EG
727832,2022,07,24,2022-07-24,23:05:00,3,PA,42,0,50.0000,0,0,25000,0,41.4100,-80.3500,41.4100,-80.3500,0,0,0,0,0,85,0,0,0,EG
727833,2022,07,24,2022-07-24,23:09:00,3,NY,36,0,50.0000,0,0,2000,0,44.6500,-73.8200,44.6500,-73.8200,0,0,0,0,0,19,0,0,0,EG
727834,2022,07,24,2022-07-24,23:12:00,3,NY,36,0,50.0000,0,0,2000,0,44.7300,-73.7300,44.7300,-73.7300,0,0,0,0,0,19,0,0,0,EG
727835,2022,07,24,2022-07-24,23:22:00,3,OH,39,0,50.0000,0,0,0,0,41.0064,-81.5279,41.0064,-81.5279,0,0,0,0,0,153,0,0,0,EG
727836,2022,07,24,2022-07-24,23:28:00,3,OH,39,0,50.0000,0,0,0,0,41.2343,-80.8262,41.2343,-80.8262,0,0,0,0,0,155,0,0,0,EG
727837,2022,07,24,2022-07-24,23:28:00,3,OH,39,0,50.0000,0,0,0,0,40.9415,-81.5423,40.9415,-81.5423,0,0,0,0,0,153,0,0,0,EG
727838,2022,07,24,2022-07-24,23:28:00,3,PA,42,0,50.0000,0,0,0,0,41.6100,-79.5800,41.6100,-79.5800,0,0,0,0,0,121,0,0,0,EG
727839,2022,07,24,2022-07-24,23:30:00,3,OH,39,0,50.0000,0,0,0,0,40.9799,-81.4957,40.9799,-81.4957,0,0,0,0,0,153,0,0,0,EG
727840,2022,07,24,2022-07-24,23:30:00,3,OH,39,0,50.0000,0,0,0,0,41.0018,-81.4913,41.0018,-81.4913,0,0,0,0,0,153,0,0,0,EG
727841,2022,07,24,2022-07-24,23:40:00,3,PA,42,0,50.0000,0,0,30000,0,41.3300,-80.4300,41.3300,-80.4300,0,0,0,0,0,85,0,0,0,EG
727842,2022,07,24,2022-07-24,23:55:00,3,PA,42,0,56.0000,0,0,1000,0,41.8379,-79.0708,41.8379,-79.0708,0,0,0,0,0,123,0,0,0,EG
727843,2022,07,25,2022-07-25,00:00:00,3,PA,42,0,52.0000,0,0,1000,0,41.7422,-79.0635,41.7422,-79.0635,0,0,0,0,0,123,0,0,0,EG
727844,2022,07,25,2022-07-25,00:15:00,3,PA,42,0,50.0000,0,0,10000,0,41.6200,-78.9800,41.6200,-78.9800,0,0,0,0,0,53,0,0,0,EG
727845,2022,07,25,2022-07-25,00:17:00,3,PA,42,0,50.0000,0,0,20000,0,41.2300,-80.1400,41.2300,-80.1400,0,0,0,0,0,85,0,0,0,EG
727846,2022,07,25,2022-07-25,00:24:00,3,PA,42,0,50.0000,0,0,10000,0,41.5300,-79.0500,41.5300,-79.0500,0,0,0,0,0,53,0,0,0,EG
727847,2022,07,25,2022-07-25,00:30:00,3,PA,42,0,50.0000,0,0,10000,0,41.0900,-80.4500,41.0900,-80.4500,0,0,0,0,0,73,0,0,0,EG
727848,2022,07,25,2022-07-25,00:35:00,3,NY,36,0,51.0000,0,0,2000,0,43.8500,-75.2300,43.8500,-75.2300,0,0,0,0,0,49,0,0,0,EG
727849,2022,07,25,2022-07-25,00:53:00,3,PA,42,0,50.0000,0,0,5000,0,40.9500,-80.3100,40.9500,-80.3100,0,0,0,0,0,73,0,0,0,EG
727850,2022,07,25,2022-07-25,01:02:00,3,PA,42,0,50.0000,0,0,5000,0,40.8900,-80.2900,40.8900,-80.2900,0,0,0,0,0,73,0,0,0,EG
727851,2022,07,25,2022-07-25,02:22:00,3,PA,42,0,50.0000,0,0,10000,0,40.7700,-80.2900,40.7700,-80.2900,0,0,0,0,0,7,0,0,0,EG
727852,2022,07,25,2022-07-25,02:46:00,3,PA,42,0,50.0000,0,0,2000,0,40.4800,-79.8500,40.4800,-79.8500,0,0,0,0,0,3,0,0,0,EG
727853,2022,07,25,2022-07-25,03:00:00,3,NY,36,0,51.0000,0,0,2000,0,42.7200,-77.6800,42.7200,-77.6800,0,0,0,0,0,51,0,0,0,EG
727854,2022,07,25,2022-07-25,09:22:00,3,NH,33,0,50.0000,0,0,0,0,42.7300,-71.9500,42.7300,-71.9500,0,0,0,0,0,5,0,0,0,MG
727855,2022,07,25,2022-07-25,10:34:00,3,VT,50,0,50.0000,0,0,5000,0,44.8300,-72.4900,44.8300,-72.4900,0,0,0,0,0,19,0,0,0,EG
727856,2022,07,25,2022-07-25,11:14:00,3,VA,51,0,50.0000,0,0,500,0,37.1148,-80.5605,37.1148,-80.5605,0,0,0,0,0,750,0,0,0,EG
727857,2022,07,25,2022-07-25,11:20:00,3,VA,51,0,57.0000,0,0,6000,0,37.2195,-80.4195,37.1286,-80.3465,0,0,0,0,0,121,0,0,0,EG
727858,2022,07,25,2022-07-25,11:42:00,3,NH,33,0,50.0000,0,0,0,0,43.0035,-71.4453,43.0035,-71.4453,0,0,0,0,0,11,0,0,0,EG
727859,2022,07,25,2022-07-25,11:43:00,3,VA,51,0,50.0000,0,0,2000,0,37.2800,-79.8400,37.2800,-79.8400,0,0,0,0,0,19,0,0,0,EG
727860,2022,07,25,2022-07-25,11:48:00,3,NH,33,0,52.0000,0,0,0,0,42.9800,-71.3700,42.9800,-71.3700,0,0,0,0,0,15,0,0,0,EG
727861,2022,07,25,2022-07-25,12:00:00,3,VA,51,0,60.0000,0,0,15000,0,37.3100,-79.7900,37.1630,-79.2520,0,0,0,0,0,19,0,0,0,EG
727862,2022,07,25,2022-07-25,12:08:00,3,VA,51,0,50.0000,0,0,1000,0,37.3431,-79.5662,37.3431,-79.5662,0,0,0,0,0,19,0,0,0,EG
727863,2022,07,25,2022-07-25,12:13:00,3,NC,37,0,50.0000,0,0,750,0,36.3400,-80.8100,36.3400,-80.8100,0,0,0,0,0,171,0,0,0,EG
727864,2022,07,25,2022-07-25,12:20:00,3,VA,51,0,50.0000,0,0,500,0,37.2381,-79.5875,37.2381,-79.5875,0,0,0,0,0,19,0,0,0,EG
727865,2022,07,25,2022-07-25,12:30:00,3,NC,37,0,55.0000,0,0,5000,0,36.3697,-80.6931,36.3697,-80.6931,0,0,0,0,0,171,0,0,0,EG
727866,2022,07,25,2022-07-25,12:40:00,3,VA,51,0,55.0000,0,0,20000,0,37.4135,-79.2362,37.4255,-79.1447,0,0,0,0,0,680,0,0,0,EG
727867,2022,07,25,2022-07-25,12:45:00,3,VA,51,0,50.0000,0,0,1000,0,37.1800,-79.6200,37.1800,-79.6200,0,0,0,0,0,19,0,0,0,EG
727868,2022,07,25,2022-07-25,12:46:00,3,VA,51,0,55.0000,0,0,10000,0,39.1417,-77.5461,39.1417,-77.5461,0,0,0,0,0,107,0,0,0,EG
727869,2022,07,25,2022-07-25,12:49:00,3,VA,51,0,60.0000,0,0,10000,0,37.3188,-79.1910,37.3188,-79.1910,0,0,0,0,0,31,0,0,0,EG
727870,2022,07,25,2022-07-25,13:15:00,3,VA,51,0,50.0000,0,0,500,0,36.9326,-79.5081,36.9326,-79.5081,0,0,0,0,0,143,0,0,0,EG
727871,2022,07,25,2022-07-25,13:22:00,3,VA,51,0,40.0000,0,0,1000,0,39.0306,-77.3227,39.0306,-77.3227,0,0,0,0,0,59,0,0,0,EG
727872,2022,07,25,2022-07-25,13:28:00,3,VA,51,0,50.0000,0,0,5000,0,38.4722,-78.0818,38.4722,-78.0818,0,0,0,0,0,47,0,0,0,EG
727873,2022,07,25,2022-07-25,13:29:00,3,VA,51,0,50.0000,0,0,10000,0,38.0374,-78.4857,38.0374,-78.4857,0,0,0,0,0,3,0,0,0,EG
727874,2022,07,25,2022-07-25,13:32:00,3,VA,51,0,50.0000,0,0,3000,0,38.4507,-78.1729,38.4507,-78.1729,0,0,0,0,0,113,0,0,0,EG
727875,2022,07,25,2022-07-25,13:35:00,3,NC,37,0,50.0000,0,0,0,0,35.8280,-81.3080,35.8280,-81.3080,0,0,0,0,0,3,0,0,0,EG
727876,2022,07,25,2022-07-25,13:37:00,3,VA,51,0,50.0000,0,0,3000,0,38.6927,-77.6410,38.6927,-77.6410,0,0,0,0,0,61,0,0,0,EG
727877,2022,07,25,2022-07-25,13:40:00,3,VA,51,0,50.0000,0,0,1000,0,37.3000,-78.6100,37.3000,-78.6100,0,0,0,0,0,147,0,0,0,EG
727878,2022,07,25,2022-07-25,13:40:00,3,VA,51,0,58.0000,0,0,100000,0,38.5856,-77.7150,38.5856,-77.7150,0,0,0,0,0,61,0,0,0,MG
727879,2022,07,25,2022-07-25,13:40:00,3,VA,51,0,50.0000,0,0,4000,0,37.8454,-78.8223,37.8454,-78.8223,0,0,0,0,0,125,0,0,0,EG
727880,2022,07,25,2022-07-25,13:41:00,3,VA,51,0,70.0000,0,0,100000,0,38.0442,-78.4456,38.0442,-78.4456,0,0,0,0,0,3,0,0,0,EG
727881,2022,07,25,2022-07-25,13:43:00,3,MD,24,0,50.0000,0,0,3000,0,38.9748,-77.0771,38.9748,-77.0771,0,0,0,0,0,31,0,0,0,EG
727882,2022,07,25,2022-07-25,13:45:00,3,NC,37,0,50.0000,0,0,0,0,35.6040,-81.6770,35.6040,-81.6770,0,0,0,0,0,23,0,0,0,EG
727883,2022,07,25,2022-07-25,13:46:00,3,DC,11,0,50.0000,0,0,5000,0,38.9452,-77.0376,38.9452,-77.0376,0,0,0,0,0,1,0,0,0,EG
727884,2022,07,25,2022-07-25,13:50:00,3,VA,51,0,50.0000,0,0,3000,0,37.9300,-78.3400,37.9300,-78.3400,0,0,0,0,0,65,0,0,0,EG
727885,2022,07,25,2022-07-25,13:55:00,3,VA,51,0,55.0000,0,0,5000,0,37.0600,-78.6400,37.0600,-78.6400,0,0,0,0,0,37,0,0,0,EG
727886,2022,07,25,2022-07-25,13:58:00,3,VA,51,0,50.0000,0,0,2000,0,38.5046,-77.5176,38.5046,-77.5176,0,0,0,0,0,179,0,0,0,EG
727887,2022,07,25,2022-07-25,14:00:00,3,VA,51,0,50.0000,0,0,2000,0,37.3000,-78.5900,37.3000,-78.5900,0,0,0,0,0,147,0,0,0,EG
727888,2022,07,25,2022-07-25,14:00:00,3,VA,51,0,45.0000,0,0,1000,0,37.7989,-78.4934,37.7989,-78.4934,0,0,0,0,0,3,0,0,0,EG
727889,2022,07,25,2022-07-25,14:10:00,3,VA,51,0,50.0000,0,0,1000,0,37.2900,-78.4000,37.2900,-78.4000,0,0,0,0,0,147,0,0,0,EG
727890,2022,07,25,2022-07-25,14:10:00,3,VA,51,0,50.0000,0,0,2000,0,37.0387,-78.5541,37.0387,-78.5541,0,0,0,0,0,37,0,0,0,EG
727891,2022,07,25,2022-07-25,14:17:00,3,VA,51,0,50.0000,0,0,2000,0,37.9000,-78.3100,37.9000,-78.3100,0,0,0,0,0,65,0,0,0,EG
727892,2022,07,25,2022-07-25,14:18:00,3,VA,51,0,50.0000,0,0,2000,0,38.5459,-77.3366,38.5459,-77.3366,0,0,0,0,0,153,0,0,0,EG
727893,2022,07,25,2022-07-25,14:19:00,3,VA,51,0,50.0000,0,0,2000,0,38.5695,-77.3203,38.5695,-77.3203,0,0,0,0,0,153,0,0,0,EG
727894,2022,07,25,2022-07-25,14:23:00,3,VA,51,0,50.0000,0,0,5000,0,38.5585,-77.3717,38.5585,-77.3717,0,0,0,0,0,153,0,0,0,EG
727895,2022,07,25,2022-07-25,14:28:00,3,VA,51,0,50.0000,0,0,1000,0,36.9700,-78.4200,36.9700,-78.4200,0,0,0,0,0,111,0,0,0,EG
727896,2022,07,25,2022-07-25,14:30:00,3,NJ,34,0,50.0000,0,0,0,0,39.7900,-75.3300,39.7900,-75.3300,0,0,0,0,0,15,0,0,0,EG
727897,2022,07,25,2022-07-25,14:38:00,3,VA,51,0,50.0000,0,0,2000,0,38.2984,-77.7243,38.2984,-77.7243,0,0,0,0,0,177,0,0,0,EG
727898,2022,07,25,2022-07-25,14:55:00,3,VA,51,0,50.0000,0,0,2000,0,38.3573,-77.5781,38.3573,-77.5781,0,0,0,0,0,179,0,0,0,EG
727899,2022,07,25,2022-07-25,15:02:00,3,ME,23,0,50.0000,0,0,0,0,44.0317,-70.8005,44.0317,-70.8005,0,0,0,0,0,5,0,0,0,EG
727900,2022,07,25,2022-07-25,15:05:00,3,VA,51,0,50.0000,0,0,1000,0,38.4148,-77.4892,38.4148,-77.4892,0,0,0,0,0,179,0,0,0,EG
727901,2022,07,25,2022-07-25,15:16:00,3,MD,24,0,50.0000,0,0,3000,0,38.3904,-76.9548,38.3904,-76.9548,0,0,0,0,0,17,0,0,0,EG
727902,2022,07,25,2022-07-25,15:29:00,3,MD,24,0,52.0000,0,0,0,0,38.3296,-76.4678,38.3296,-76.4678,0,0,0,0,0,9,0,0,0,MG
727903,2022,07,25,2022-07-25,15:30:00,3,VA,51,0,50.0000,0,0,3000,0,37.7600,-77.4600,37.7600,-77.4600,0,0,0,0,0,85,0,0,0,EG
727904,2022,07,25,2022-07-25,15:30:00,3,VA,51,0,50.0000,0,0,2000,0,37.5500,-77.4200,37.5500,-77.4200,0,0,0,0,0,159,0,0,0,EG
727905,2022,07,25,2022-07-25,16:04:00,3,VA,51,0,50.0000,0,0,2000,0,38.3277,-77.0494,38.3277,-77.0494,0,0,0,0,0,99,0,0,0,EG
727906,2022,07,25,2022-07-25,16:05:00,3,VA,51,0,50.0000,0,0,2000,0,38.1000,-76.6900,38.1000,-76.6900,0,0,0,0,0,193,0,0,0,EG
727907,2022,07,25,2022-07-25,16:05:00,3,VA,51,0,50.0000,0,0,2000,0,37.9900,-76.8200,37.9900,-76.8200,0,0,0,0,0,159,0,0,0,EG
727908,2022,07,25,2022-07-25,16:10:00,3,MD,24,0,50.0000,0,0,3000,0,38.3060,-76.4895,38.3060,-76.4895,0,0,0,0,0,37,0,0,0,EG
727909,2022,07,25,2022-07-25,16:10:00,3,VA,51,0,50.0000,0,0,1000,0,37.9500,-76.7300,37.9500,-76.7300,0,0,0,0,0,159,0,0,0,EG
727910,2022,07,25,2022-07-25,16:12:00,3,MD,24,0,55.0000,0,0,10000,0,38.2604,-76.4459,38.2604,-76.4459,0,0,0,0,0,37,0,0,0,EG
727911,2022,07,25,2022-07-25,16:15:00,3,MD,24,0,55.0000,0,0,10000,0,38.2495,-76.4884,38.2495,-76.4884,0,0,0,0,0,37,0,0,0,EG
727912,2022,07,25,2022-07-25,16:20:00,3,VA,51,0,50.0000,0,0,1000,0,37.8800,-76.7100,37.8800,-76.7100,0,0,0,0,0,159,0,0,0,EG
727913,2022,07,25,2022-07-25,16:25:00,3,MD,24,0,52.0000,0,0,1000,0,38.1895,-76.4337,38.1895,-76.4337,0,0,0,0,0,37,0,0,0,MG
727914,2022,07,25,2022-07-25,16:35:00,3,NC,37,0,50.0000,0,0,5000,0,36.0209,-79.3312,36.0209,-79.3312,0,0,0,0,0,1,0,0,0,EG
727915,2022,07,25,2022-07-25,16:50:00,3,VA,51,0,50.0000,0,0,1000,0,37.8500,-76.3000,37.8500,-76.3000,0,0,0,0,0,133,0,0,0,EG
727916,2022,07,25,2022-07-25,17:10:00,3,MD,24,0,50.0000,0,0,2000,0,38.3500,-75.5800,38.3500,-75.5800,0,0,0,0,0,45,0,0,0,EG
727917,2022,07,25,2022-07-25,17:27:00,3,ME,23,0,50.0000,0,0,0,0,44.0800,-69.2100,44.0800,-69.2100,0,0,0,0,0,13,0,0,0,EG
727918,2022,07,25,2022-07-25,17:37:00,3,NC,37,0,50.0000,0,0,0,0,34.8748,-80.0213,34.8748,-80.0213,0,0,0,0,0,7,0,0,0,EG
727919,2022,07,25,2022-07-25,17:37:00,3,NC,37,0,50.0000,0,0,0,0,36.3661,-78.4823,36.3661,-78.4823,0,0,0,0,0,181,0,0,0,EG
727920,2022,07,25,2022-07-25,17:43:00,3,NC,37,0,50.0000,0,0,0,0,36.3586,-78.4311,36.3586,-78.4311,0,0,0,0,0,181,0,0,0,EG
727921,2022,07,25,2022-07-25,17:58:00,3,NC,37,0,50.0000,0,0,0,0,34.8346,-79.9865,34.8346,-79.9865,0,0,0,0,0,7,0,0,0,EG
727922,2022,07,25,2022-07-25,18:10:00,3,MD,24,0,50.0000,0,0,250,0,38.0600,-75.4000,38.0600,-75.4000,0,0,0,0,0,47,0,0,0,EG
727923,2022,07,25,2022-07-25,19:23:00,3,NC,37,0,50.0000,0,0,5000,0,35.5015,-78.9318,35.5015,-78.9318,0,0,0,0,0,85,0,0,0,EG
727924,2022,07,25,2022-07-25,19:30:00,3,MT,30,0,54.0000,0,0,0,0,48.3600,-113.1100,48.3600,-113.1100,0,0,0,0,0,35,0,0,0,MG
727925,2022,07,25,2022-07-25,19:42:00,3,NC,37,0,50.0000,0,0,5000,0,35.6681,-78.6596,35.6681,-78.6596,0,0,0,0,0,183,0,0,0,EG
727926,2022,07,25,2022-07-25,19:50:00,3,ND,38,0,52.0000,0,0,0,0,46.9000,-102.8100,46.9000,-102.8100,0,0,0,0,0,89,0,0,0,MG
727927,2022,07,25,2022-07-25,19:50:00,3,ND,38,0,56.0000,0,0,0,0,47.0300,-102.7900,47.0300,-102.7900,0,0,0,0,0,25,0,0,0,MG
