om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
620938,2022,01,01,2022-01-01,09:21:00,3,KY,21,0,2,0,0,600000,0,36.8500,-87.4601,36.8457,-87.4800,1.1400,125,1,1,1,47,0,0,0,0
620939,2022,01,01,2022-01-01,10:52:00,3,KY,21,0,0,0,0,0,0,37.3770,-85.9860,37.3810,-85.9820,0.3500,50,1,1,1,99,0,0,0,0
620940,2022,01,01,2022-01-01,11:16:00,3,KY,21,0,0,0,0,3000,0,36.6975,-87.0981,36.7400,-87.0100,5.8800,100,1,1,1,219,141,0,0,0
620941,2022,01,01,2022-01-01,11:22:00,3,KY,21,0,1,0,0,0,0,37.3730,-85.3850,37.4090,-85.2780,6.3800,100,1,1,1,217,0,0,0,0
620942,2022,01,01,2022-01-01,11:49:00,3,KY,21,0,1,0,0,0,0,37.5740,-85.2340,37.5760,-85.2300,0.2600,50,1,1,1,155,0,0,0,0
620943,2022,01,01,2022-01-01,11:52:00,3,KY,21,0,0,0,0,0,0,36.9430,-86.4450,36.9440,-86.4380,0.3900,75,1,1,1,227,0,0,0,0
620944,2022,01,01,2022-01-01,12:00:00,3,KY,21,0,1,0,0,0,0,37.3730,-85.3850,37.4090,-85.2780,6.3800,350,1,1,1,217,0,0,0,0
620945,2022,01,01,2022-01-01,12:17:00,3,KY,21,0,1,0,0,0,0,37.0430,-85.9910,37.1020,-85.8140,10.5700,150,1,1,1,9,0,0,0,0
620946,2022,01,01,2022-01-01,12:49:00,3,KY,21,0,1,0,0,0,0,37.7970,-84.2070,37.8060,-84.1770,1.7500,125,1,1,1,151,0,0,0,0
620947,2022,01,01,2022-01-01,12:59:00,3,KY,21,0,1,0,0,40000,10000,37.8270,-84.1010,37.8350,-84.0840,1.1000,140,1,1,1,65,0,0,0,0
620948,2022,01,01,2022-01-01,16:04:00,3,AL,01,0,1,0,0,50000,0,34.9631,-87.1858,35.0459,-86.9145,16.6700,150,2,0,1,0,0,0,0,0
620948,2022,01,01,2022-01-01,16:04:00,3,AL,01,0,1,0,0,0,0,34.9631,-87.1858,34.9968,-87.0996,5.5200,150,2,1,2,83,0,0,0,0
620948,2022,01,01,2022-01-01,16:11:00,3,TN,47,0,1,0,0,50000,0,34.9969,-87.1023,35.0459,-86.9145,11.1500,150,2,1,2,55,0,0,0,0
620949,2022,01,01,2022-01-01,18:03:00,3,AL,01,0,0,0,0,0,0,34.7161,-87.6413,34.7246,-87.6063,2.0900,60,1,1,1,33,0,0,0,0
620950,2022,01,01,2022-01-01,18:15:00,3,AL,01,0,0,1,0,0,0,34.9468,-86.5983,34.9780,-86.4343,9.5500,30,1,1,1,89,0,0,0,0
620951,2022,01,01,2022-01-01,19:24:00,3,AL,01,0,0,0,0,1000,0,34.5748,-86.7943,34.5901,-86.7325,3.6800,150,1,1,1,83,89,0,0,0
620952,2022,01,02,2022-01-02,13:02:00,3,FL,12,0,0,0,0,50000,0,30.7388,-86.1598,30.7404,-86.1587,0.1300,85,1,1,1,131,0,0,0,0
620953,2022,01,02,2022-01-02,16:27:00,3,GA,13,0,0,0,0,0,0,31.8658,-83.3347,31.8709,-83.3282,0.5200,100,1,1,1,315,0,0,0,0
620954,2022,01,02,2022-01-02,18:00:00,3,GA,13,0,0,0,0,0,0,32.1970,-82.4034,32.1995,-82.3968,0.4200,100,1,1,1,279,0,0,0,0
620955,2022,01,03,2022-01-03,06:21:00,3,NC,37,0,0,0,0,100000,0,35.3957,-78.6977,35.3895,-78.7094,0.7900,75,1,1,1,85,0,0,0,0
620956,2022,01,03,2022-01-03,06:36:00,3,NC,37,0,1,0,0,1500000,0,35.2145,-78.3624,35.2154,-78.3606,0.1200,75,1,1,1,163,0,0,0,0
620957,2022,01,08,2022-01-08,15:55:00,3,TX,48,0,0,0,0,50000,0,29.9387,-95.3390,29.9453,-95.3282,0.7900,30,1,1,1,201,0,0,0,0
620958,2022,01,08,2022-01-08,16:22:00,3,TX,48,0,0,0,0,0,0,30.0425,-94.9065,30.0425,-94.9065,0.1400,20,1,1,1,291,0,0,0,0
620959,2022,01,08,2022-01-08,21:40:00,3,TX,48,0,0,0,0,50000,0,30.3912,-95.6873,30.3980,-95.6874,0.4700,200,1,1,1,339,0,0,0,0
620960,2022,01,08,2022-01-08,23:55:00,3,TX,48,0,0,0,0,70000,0,29.7911,-95.5288,29.8130,-95.5262,1.1000,40,1,1,1,201,0,0,0,0
620961,2022,01,09,2022-01-09,01:17:00,3,TX,48,0,1,0,0,300000,0,29.9700,-95.2700,29.9985,-95.2542,2.1800,40,1,1,1,201,0,0,0,0
620962,2022,01,09,2022-01-09,01:25:00,3,TX,48,0,1,0,0,200000,0,30.0249,-95.2359,30.0548,-95.2231,2.2400,75,1,1,1,201,0,0,0,0
620963,2022,01,09,2022-01-09,04:42:00,3,LA,22,0,1,0,0,11000,0,31.3286,-93.4226,31.3309,-93.4195,0.2400,100,1,1,1,85,0,0,0,0
620964,2022,01,09,2022-01-09,04:53:00,3,LA,22,0,2,6,0,1500000,0,31.4132,-93.3238,31.4535,-93.2862,3.5600,900,1,1,1,85,0,0,0,0
620965,2022,01,09,2022-01-09,16:37:00,3,AL,01,0,0,0,0,0,0,31.8940,-86.0850,31.8970,-86.0800,0.3600,100,1,1,1,109,0,0,0,0
620966,2022,01,09,2022-01-09,16:47:00,3,AL,01,0,0,0,0,0,0,31.5063,-86.9244,31.5085,-86.8861,2.3000,25,1,1,1,35,0,0,0,0
620967,2022,01,09,2022-01-09,17:20:00,3,AL,01,0,0,0,0,0,0,31.5312,-86.7063,31.5342,-86.6897,1.0000,25,1,1,1,13,0,0,0,0
620968,2022,01,15,2022-01-15,23:22:00,3,FL,12,0,1,0,0,75000,0,29.7986,-84.6027,29.8282,-84.5745,2.6500,50,1,1,1,37,0,0,0,0
620969,2022,01,16,2022-01-16,05:37:00,3,FL,12,0,1,0,0,500000,0,26.8299,-82.2635,26.8412,-82.2542,0.9700,50,1,1,1,15,0,0,0,0
620970,2022,01,16,2022-01-16,06:15:00,3,FL,12,0,1,0,0,150000,0,26.9185,-82.2206,26.9262,-82.2187,0.5400,50,1,1,1,15,0,0,0,0
620971,2022,01,16,2022-01-16,06:32:00,3,FL,12,0,2,0,0,10000000,0,26.4817,-81.9860,26.5616,-81.9159,7.0100,125,1,1,1,71,0,0,0,0
620972,2022,01,16,2022-01-16,08:04:00,3,FL,12,0,0,0,0,0,0,26.6200,-82.0000,26.6250,-81.9950,0.4600,50,1,1,1,71,0,0,0,0
620973,2022,01,16,2022-01-16,08:07:00,3,FL,12,0,0,1,0,20000,0,26.0200,-81.7670,26.1600,-81.5900,15.0000,75,1,1,1,21,0,0,0,0
620974,2022,01,16,2022-01-16,09:53:00,3,FL,12,0,0,0,0,0,0,25.8600,-81.4100,25.9100,-81.3400,5.5000,75,1,1,1,21,0,0,0,0
620975,2022,02,03,2022-02-03,12:52:00,3,AL,01,0,2,0,0,0,0,32.3565,-88.3857,32.5009,-88.1832,15.4700,900,1,1,1,119,0,0,0,0
620976,2022,02,03,2022-02-03,13:38:00,3,AL,01,0,2,8,1,0,0,32.6331,-87.9639,32.8585,-87.6089,25.8700,1700,1,1,1,63,65,0,0,0
620977,2022,02,03,2022-02-03,14:30:00,3,AL,01,0,2,0,0,0,0,32.9317,-87.4539,33.0309,-87.4050,7.6000,725,1,1,1,65,7,125,0,0
620978,2022,02,03,2022-02-03,17:02:00,3,AL,01,0,0,0,0,0,0,32.6449,-86.3553,32.6659,-86.3292,2.1300,100,1,1,1,51,0,0,0,0
620979,2022,02,03,2022-02-03,17:33:00,3,AL,01,0,0,0,0,0,0,32.6722,-85.9251,32.6743,-85.9228,0.2000,100,1,1,1,51,0,0,0,0
620980,2022,02,17,2022-02-17,16:14:00,3,AL,01,0,1,0,0,0,0,33.5950,-87.5410,33.6280,-87.4980,3.3700,475,1,1,1,125,57,0,0,0
620981,2022,02,17,2022-02-17,16:53:00,3,AL,01,0,1,0,0,0,0,33.6450,-87.0000,33.6860,-86.9370,4.6500,1100,1,1,1,73,0,0,0,0
620982,2022,02,17,2022-02-17,18:08:00,3,AL,01,0,1,0,0,0,0,33.4284,-86.6744,33.5510,-86.5120,12.6400,400,1,1,1,117,73,115,0,0
620983,2022,02,22,2022-02-22,05:24:00,3,AR,05,0,0,0,0,0,0,35.7138,-90.7422,35.7285,-90.6956,2.8100,50,1,1,1,31,0,0,0,0
620984,2022,02,22,2022-02-22,06:28:00,3,KY,21,0,0,0,0,50000,0,36.5285,-89.0568,36.5384,-89.0550,0.6900,100,1,1,1,75,0,0,0,0
620985,2022,02,22,2022-02-22,19:22:00,3,AL,01,0,0,0,0,0,0,34.9021,-86.5970,34.9043,-86.5419,3.1300,110,1,1,1,89,0,0,0,0
620986,2022,03,05,2022-03-05,15:02:00,3,IA,19,0,0,0,0,0,0,41.0300,-95.3800,41.0300,-95.3800,0.0100,17,1,1,1,137,0,0,0,0
620987,2022,03,05,2022-03-05,15:38:00,3,IA,19,0,-9,0,0,0,0,40.9344,-94.7859,40.9431,-94.7600,1.4800,40,1,1,1,3,0,0,0,0
620988,2022,03,05,2022-03-05,16:01:00,3,IA,19,0,0,0,0,10000,0,41.0862,-94.5078,41.0988,-94.4559,2.8400,100,1,1,1,3,175,0,0,0
620989,2022,03,05,2022-03-05,16:26:00,3,IA,19,0,4,5,6,220000000,0,41.2334,-94.2013,41.7340,-93.0135,70.5700,900,1,1,1,121,181,153,99,0
620990,2022,03,05,2022-03-05,17:07:00,3,IA,19,0,2,0,0,600000,0,40.7595,-93.7080,40.9123,-93.3968,19.4200,300,1,1,1,53,185,117,0,0
620991,2022,03,05,2022-03-05,17:20:00,3,IA,19,0,-9,0,0,0,0,40.8423,-93.5849,40.8565,-93.5499,2.0700,60,1,1,1,53,185,0,0,0
620992,2022,03,05,2022-03-05,17:28:00,3,IA,19,0,-9,0,0,0,0,40.9031,-93.4387,40.9163,-93.4031,2.0700,60,1,1,1,117,0,0,0,0
620993,2022,03,05,2022-03-05,17:33:00,3,IA,19,0,3,1,1,1500000,0,40.9405,-93.3854,41.0268,-93.2018,11.2800,350,1,1,1,117,0,0,0,0
620994,2022,03,05,2022-03-05,17:38:00,3,IA,19,0,2,0,0,300000,0,40.6834,-93.3892,40.7717,-93.2409,9.8700,300,1,1,1,185,0,0,0,0
620995,2022,03,05,2022-03-05,17:40:00,3,IA,19,0,0,0,0,0,0,40.9807,-93.3198,40.9770,-93.3202,0.2500,60,1,1,1,117,0,0,0,0
620996,2022,03,05,2022-03-05,18:04:00,3,IA,19,0,2,0,0,505500,0,41.7455,-92.9727,41.8767,-92.6869,17.3100,500,1,1,1,99,157,171,0,0
620997,2022,03,05,2022-03-05,18:33:00,3,IA,19,0,2,0,0,200000,0,41.9024,-92.6332,41.9585,-92.4852,8.5400,200,1,1,1,171,0,0,0,0
620998,2022,03,05,2022-03-05,19:10:00,3,IA,19,0,1,0,0,0,0,42.1106,-92.1864,42.2184,-91.9553,13.9800,400,1,1,1,11,0,0,0,0
620999,2022,03,05,2022-03-05,20:37:00,3,IA,19,0,0,0,0,0,0,41.5374,-90.7259,41.5388,-90.7248,0.1100,25,1,1,1,163,0,0,0,0
621000,2022,03,05,2022-03-05,20:37:00,3,IA,19,0,1,0,0,0,0,41.5355,-90.7032,41.5695,-90.6385,4.0900,300,1,1,1,163,0,0,0,0
621001,2022,03,05,2022-03-05,21:13:00,3,IL,17,0,1,0,0,0,0,41.6757,-90.0558,41.6984,-89.9850,3.9800,50,1,1,1,195,0,0,0,0
621002,2022,03,05,2022-03-05,21:48:00,3,WI,55,0,1,0,0,50000,0,42.8710,-89.1947,42.9175,-89.0951,5.9800,50,1,1,1,25,0,0,0,0
621003,2022,03,05,2022-03-05,22:11:00,3,IL,17,0,0,0,0,0,0,40.1971,-89.9508,40.2292,-89.8263,6.9300,50,1,1,1,125,0,0,0,0
621004,2022,03,05,2022-03-05,22:57:00,3,IL,17,0,1,0,0,50000,0,39.4030,-89.6640,39.4360,-89.6050,3.8900,40,1,1,1,135,0,0,0,0
621005,2022,03,06,2022-03-06,01:05:00,3,IN,18,0,0,0,0,15000,0,40.8219,-86.5484,40.8246,-86.5414,0.4100,25,1,1,1,17,0,0,0,0
621006,2022,03,06,2022-03-06,03:21:00,3,OH,39,0,0,0,0,150000,0,40.2395,-84.5174,40.2564,-84.4677,2.8700,100,1,1,1,37,0,0,0,0
621007,2022,03,06,2022-03-06,03:23:00,3,OH,39,0,0,0,0,100000,0,40.2467,-84.4431,40.2570,-84.3973,2.5200,100,1,1,1,149,0,0,0,0
621008,2022,03,06,2022-03-06,15:54:00,3,AR,05,0,0,0,0,0,0,35.7242,-90.9893,35.7534,-90.9641,2.4600,50,1,1,1,31,0,0,0,0
621009,2022,03,06,2022-03-06,17:18:00,3,AR,05,0,1,0,0,50000,0,35.4300,-93.2300,35.5300,-92.9815,15.6000,600,1,1,1,115,0,0,0,0
621010,2022,03,06,2022-03-06,17:28:00,3,AR,05,0,0,0,0,0,0,36.4070,-90.3940,36.4770,-90.3190,6.3900,50,1,1,1,21,0,0,0,0
621011,2022,03,06,2022-03-06,17:35:00,3,MO,29,0,0,0,0,0,0,36.5866,-90.4501,36.5872,-90.4484,0.1000,50,1,1,1,23,0,0,0,0
621012,2022,03,06,2022-03-06,18:26:00,3,AR,05,0,1,0,0,40000,0,35.8011,-92.4292,35.8229,-92.3951,2.4000,200,1,1,1,129,137,0,0,0
621013,2022,03,06,2022-03-06,19:17:00,3,AR,05,0,2,5,0,405000,0,36.0300,-91.8400,36.1006,-91.6568,11.3400,800,1,1,1,65,135,0,0,0
621014,2022,03,06,2022-03-06,20:17:00,3,AR,05,0,1,0,0,200000,0,36.3710,-91.1183,36.3985,-91.0932,2.3700,150,1,1,1,121,0,0,0,0
621015,2022,03,07,2022-03-07,01:21:00,3,AR,05,0,1,0,0,75000,0,33.9600,-91.9600,33.9937,-91.8148,8.6400,250,1,1,1,79,0,0,0,0
621016,2022,03,07,2022-03-07,02:02:00,3,AR,05,0,1,0,0,0,0,34.1500,-91.4600,34.2021,-91.3553,6.9800,550,1,1,1,1,0,0,0,0
621017,2022,03,07,2022-03-07,03:09:00,3,IN,18,0,0,0,0,100000,0,39.1406,-85.2964,39.1437,-85.2728,1.2800,100,1,1,1,137,0,0,0,0
621018,2022,03,09,2022-03-09,00:42:00,3,AL,01,0,1,0,0,0,0,30.6102,-88.3371,30.6301,-88.3189,1.7700,50,1,1,1,97,0,0,0,0
621019,2022,03,09,2022-03-09,02:11:00,3,AL,01,0,1,0,0,0,0,31.4245,-87.0796,31.4261,-87.0769,0.1900,150,1,1,1,35,0,0,0,0
621020,2022,03,09,2022-03-09,04:50:00,3,AL,01,0,1,0,0,0,0,31.8440,-85.4744,31.9059,-85.3370,9.1400,280,1,1,1,5,0,0,0,0
621021,2022,03,09,2022-03-09,05:06:00,3,FL,12,0,0,0,0,75000,0,30.8145,-85.5588,30.8157,-85.5352,1.4000,200,1,1,1,133,0,0,0,0
621022,2022,03,09,2022-03-09,05:12:00,3,FL,12,0,1,0,0,100000,0,30.8170,-85.5013,30.8182,-85.4984,0.1900,100,1,1,1,133,0,0,0,0
621023,2022,03,09,2022-03-09,05:48:00,3,GA,13,0,0,0,0,0,0,32.0618,-84.9969,32.0721,-84.9816,1.1400,75,1,1,1,259,0,0,0,0
621024,2022,03,09,2022-03-09,05:55:00,3,FL,12,0,-9,0,0,0,0,30.8700,-85.1800,30.8721,-85.1793,0.1500,25,1,1,1,63,0,0,0,0
621025,2022,03,09,2022-03-09,06:15:00,3,FL,12,0,1,0,0,100000,0,30.1514,-85.5656,30.1513,-85.5588,0.4100,25,1,1,1,5,0,0,0,0
621026,2022,03,11,2022-03-11,15:24:00,3,FL,12,0,0,0,0,1000,0,27.2221,-80.2367,27.2228,-80.2349,0.1200,40,1,1,1,85,0,0,0,0
621027,2022,03,12,2022-03-12,06:45:00,3,FL,12,0,1,0,0,0,0,29.0497,-82.4610,29.1817,-82.0462,26.6500,65,1,1,1,83,0,0,0,0
621028,2022,03,12,2022-03-12,07:06:00,3,FL,12,0,1,0,0,50000,0,28.4946,-82.6674,28.5189,-82.5759,5.8000,100,1,1,1,53,0,0,0,0
621029,2022,03,12,2022-03-12,08:03:00,3,FL,12,0,1,0,0,0,0,29.3624,-81.5563,29.3841,-81.4720,5.2900,70,1,1,1,107,0,0,0,0
621030,2022,03,12,2022-03-12,10:45:00,3,FL,12,0,1,0,0,0,0,27.4600,-81.2600,27.4644,-81.2506,0.6500,50,1,1,1,55,0,0,0,0
621031,2022,03,12,2022-03-12,11:09:00,3,FL,12,0,0,0,0,1000,0,26.4508,-81.9520,26.4512,-81.9518,0.0300,50,1,1,1,71,0,0,0,0
621032,2022,03,14,2022-03-14,17:10:00,3,TX,48,0,1,0,0,100000,0,33.3686,-96.3091,33.3914,-96.2599,3.2800,150,1,1,1,147,0,0,0,0
621033,2022,03,14,2022-03-14,22:50:00,3,TX,48,0,0,0,0,15000,0,29.4050,-95.1484,29.4064,-95.1468,0.1400,30,1,1,1,167,0,0,0,0
621034,2022,03,16,2022-03-16,12:22:00,3,FL,12,0,1,1,0,1000000,0,27.3298,-82.5419,27.3459,-82.5228,1.5000,100,1,1,1,115,0,0,0,0
621035,2022,03,18,2022-03-18,11:28:00,3,FL,12,0,1,0,0,361000,0,30.6823,-86.7515,30.6903,-86.7280,1.5000,50,1,1,1,91,0,0,0,0
621036,2022,03,18,2022-03-18,14:38:00,3,FL,12,0,1,0,0,0,0,30.6645,-86.0182,30.6621,-86.0048,0.8100,25,1,1,1,131,0,0,0,0
621037,2022,03,18,2022-03-18,14:39:00,3,MO,29,0,0,0,0,0,0,36.5107,-89.6882,36.5157,-89.6770,0.7100,50,1,1,1,143,0,0,0,0
621038,2022,03,18,2022-03-18,17:16:00,3,FL,12,0,2,0,0,500000,0,30.1705,-85.7128,30.1850,-85.6910,1.6400,75,1,1,1,5,0,0,0,0
621039,2022,03,18,2022-03-18,18:06:00,3,IN,18,0,1,0,0,0,0,38.5560,-86.1780,38.6060,-86.1010,5.5000,200,1,1,1,175,0,0,0,0
621040,2022,03,18,2022-03-18,20:20:00,3,KY,21,0,0,0,0,0,0,37.8070,-86.2730,37.8340,-86.2400,2.6000,80,1,1,1,27,0,0,0,0
621041,2022,03,18,2022-03-18,20:38:00,3,KY,21,0,1,0,0,0,0,37.7030,-86.0050,37.7310,-85.9390,4.0900,100,1,1,1,93,0,0,0,0
621042,2022,03,18,2022-03-18,20:52:00,3,KY,21,0,0,0,0,0,0,37.9910,-85.9610,38.0050,-85.9340,1.7600,80,1,1,1,93,0,0,0,0
621043,2022,03,18,2022-03-18,21:09:00,3,KY,21,0,1,0,0,0,0,37.8640,-85.6960,37.8650,-85.6900,0.3300,100,1,1,1,29,0,0,0,0
621044,2022,03,21,2022-03-21,14:12:00,3,TX,48,0,1,0,0,75000,0,32.8672,-98.5296,32.9591,-98.4046,9.7300,400,1,1,1,363,0,0,0,0
621045,2022,03,21,2022-03-21,14:35:00,3,TX,48,0,3,9,0,0,0,33.0446,-98.3298,33.4395,-97.9699,34.5000,880,1,1,1,237,337,0,0,0
621046,2022,03,21,2022-03-21,15:31:00,3,TX,48,0,1,0,0,0,0,33.5069,-97.9021,33.5255,-97.8774,2.0700,150,1,1,1,337,0,0,0,0
621047,2022,03,21,2022-03-21,15:34:00,3,TX,48,0,1,3,0,0,0,33.5182,-97.8369,33.5815,-97.7953,5.1900,440,1,1,1,337,0,0,0,0
621048,2022,03,21,2022-03-21,15:47:00,3,TX,48,0,0,0,0,0,0,33.1329,-97.6229,33.1980,-97.5511,6.1200,150,1,1,1,497,0,0,0,0
621049,2022,03,21,2022-03-21,15:54:00,3,TX,48,0,1,0,0,0,0,33.6880,-97.6874,33.9140,-97.5103,18.6600,500,1,1,1,337,0,0,0,0
621050,2022,03,21,2022-03-21,16:17:00,3,OK,40,0,0,0,0,20000,0,33.9400,-97.4790,34.0240,-97.4230,6.8000,50,1,1,1,85,0,0,0,0
621051,2022,03,21,2022-03-21,16:17:00,3,TX,48,0,1,0,0,0,0,33.4322,-97.3292,33.6494,-97.1493,18.3200,150,1,1,1,97,0,0,0,0
621052,2022,03,21,2022-03-21,16:31:00,3,TX,48,0,0,0,0,0,0,32.6563,-97.4780,32.6566,-97.4701,0.4600,50,1,1,1,439,0,0,0,0
621053,2022,03,21,2022-03-21,16:37:00,3,TX,48,0,0,0,0,0,0,32.7874,-97.4030,32.7920,-97.3813,1.3000,50,1,1,1,439,0,0,0,0
621054,2022,03,21,2022-03-21,16:48:00,3,TX,48,0,2,0,0,0,0,29.6300,-97.7800,29.7294,-97.7177,7.9300,600,1,1,1,187,55,0,0,0
621055,2022,03,21,2022-03-21,16:51:00,3,TX,48,0,1,0,0,0,0,30.7736,-97.6804,30.8777,-97.5814,9.2900,300,1,1,1,491,27,0,0,0
621056,2022,03,21,2022-03-21,16:54:00,3,TX,48,0,2,0,0,2000,0,30.4632,-97.6845,30.8469,-97.3161,34.6200,600,1,1,1,453,491,27,0,0
621057,2022,03,21,2022-03-21,17:11:00,3,TX,48,0,2,11,1,500000,0,33.8407,-96.8192,33.9000,-96.7660,5.1200,200,2,0,1,0,0,0,0,0
621057,2022,03,21,2022-03-21,17:11:00,3,TX,48,0,2,11,1,0,0,33.8407,-96.8192,33.8695,-96.7966,2.3800,150,2,1,2,181,0,0,0,0
621057,2022,03,21,2022-03-21,17:15:00,3,OK,40,0,2,0,0,500000,0,33.8695,-96.7966,33.9000,-96.7660,2.7400,200,2,1,2,95,0,0,0,0
621058,2022,03,21,2022-03-21,17:12:00,3,TX,48,0,0,0,0,20000,0,32.8473,-97.0919,32.8530,-97.0843,0.6300,100,1,1,1,439,0,0,0,0
621059,2022,03,21,2022-03-21,17:29:00,3,OK,40,0,1,0,0,500000,0,33.9700,-96.7140,34.0880,-96.6090,10.1300,200,1,1,1,95,0,0,0,0
621060,2022,03,21,2022-03-21,17:30:00,3,TX,48,0,2,0,0,0,0,30.2524,-97.4755,30.3633,-97.3214,11.9700,500,1,1,1,453,21,0,0,0
621061,2022,03,21,2022-03-21,17:31:00,3,TX,48,0,0,0,0,20000,0,33.0042,-96.9130,33.0153,-96.8839,1.8600,50,1,1,1,121,0,0,0,0
621062,2022,03,21,2022-03-21,17:32:00,3,OK,40,0,0,0,0,0,0,33.9630,-96.6640,33.9940,-96.6380,2.6000,20,1,1,1,95,0,0,0,0
621063,2022,03,21,2022-03-21,17:43:00,3,OK,40,0,1,0,0,100000,0,34.1420,-96.5870,34.2320,-96.5260,7.1300,200,1,1,1,69,0,0,0,0
621064,2022,03,21,2022-03-21,17:54:00,3,TX,48,0,0,0,0,0,0,30.3667,-97.2885,30.4036,-97.2064,5.5300,50,1,1,1,21,287,0,0,0
621065,2022,03,21,2022-03-21,18:14:00,3,TX,48,0,1,0,0,30000,0,30.9303,-97.1243,30.9770,-97.0810,3.8100,200,1,1,1,331,0,0,0,0
621066,2022,03,21,2022-03-21,18:25:00,3,TX,48,0,0,0,0,1000,0,31.0641,-96.9967,31.0641,-96.9967,0.3900,30,1,1,1,145,0,0,0,0
621067,2022,03,21,2022-03-21,18:28:00,3,TX,48,0,1,0,0,0,0,30.1538,-96.9550,30.1743,-96.9223,2.4600,50,1,1,1,287,0,0,0,0
621068,2022,03,21,2022-03-21,19:08:00,3,TX,48,0,0,0,0,200000,0,31.5058,-96.5759,31.6023,-96.4230,11.8000,100,1,1,1,293,0,0,0,0
621069,2022,03,21,2022-03-21,19:35:00,3,TX,48,0,0,0,0,100000,0,30.4909,-96.4715,30.5053,-96.4679,1.0100,50,1,1,1,51,0,0,0,0
621070,2022,03,21,2022-03-21,19:40:00,3,TX,48,0,0,0,0,0,0,30.5422,-96.4391,30.5457,-96.4363,0.2900,175,1,1,1,51,0,0,0,0
621071,2022,03,21,2022-03-21,20:05:00,3,TX,48,0,1,0,0,100000,0,30.7405,-96.2008,30.7431,-96.1949,0.3900,175,1,1,1,41,0,0,0,0
621072,2022,03,21,2022-03-21,20:35:00,3,TX,48,0,1,0,0,1000000,0,30.9357,-95.9381,30.9580,-95.9062,2.4400,200,1,1,1,313,0,0,0,0
621073,2022,03,21,2022-03-21,21:10:00,3,TX,48,0,2,10,1,5000000,0,31.1346,-95.6750,31.4220,-95.3555,19.0700,200,1,1,1,225,0,0,0,0
621074,2022,03,21,2022-03-21,21:20:00,3,TX,48,0,2,8,0,2600000,0,32.6428,-94.9660,33.0128,-94.4388,39.9700,700,1,1,1,459,315,343,67,0
621075,2022,03,21,2022-03-21,22:16:00,3,TX,48,0,2,1,0,1785000,0,31.6591,-95.0306,32.0749,-94.6408,37.1300,1400,1,1,1,73,347,401,0,0
621076,2022,03,21,2022-03-21,22:21:00,3,TX,48,0,1,0,0,0,0,33.1614,-94.3085,33.1687,-94.2783,1.8200,150,1,1,1,67,0,0,0,0
621077,2022,03,21,2022-03-21,22:29:00,3,TX,48,0,1,0,0,100000,0,33.2148,-94.1655,33.2250,-94.1325,2.0300,200,1,1,1,67,0,0,0,0
621078,2022,03,21,2022-03-21,23:08:00,3,TX,48,0,2,1,0,550000,0,32.0548,-94.6089,32.2060,-94.5117,11.9200,500,1,1,1,401,365,0,0,0
621079,2022,03,21,2022-03-21,23:49:00,3,TX,48,0,1,0,0,0,0,32.3710,-94.2821,32.4072,-94.1778,6.5800,200,1,1,1,203,0,0,0,0
621080,2022,03,22,2022-03-22,04:35:00,3,TX,48,0,0,4,0,100000,0,29.4886,-96.0397,29.4936,-96.0237,0.8200,30,1,1,1,157,0,0,0,0
621081,2022,03,22,2022-03-22,06:21:00,3,TX,48,0,0,0,0,1000,0,29.2286,-95.3365,29.2286,-95.3343,0.1300,30,1,1,1,39,0,0,0,0
621082,2022,03,22,2022-03-22,10:23:00,3,LA,22,0,1,0,0,5000,0,32.3980,-91.0500,32.3900,-90.9400,6.5700,100,2,0,1,0,0,0,0,0
621082,2022,03,22,2022-03-22,10:23:00,3,LA,22,0,1,0,0,5000,0,32.3980,-91.0500,32.3850,-90.9990,3.1100,100,2,1,2,65,0,0,0,0
621082,2022,03,22,2022-03-22,10:26:00,3,MS,28,0,-9,0,0,0,0,32.3850,-90.9990,32.3900,-90.9400,3.4600,50,2,1,2,149,0,0,0,0
621083,2022,03,22,2022-03-22,10:29:00,3,MS,28,0,0,0,0,25000,0,32.4800,-91.0000,32.4800,-90.9900,0.5800,50,1,1,1,149,0,0,0,0
621084,2022,03,22,2022-03-22,10:43:00,3,MS,28,0,0,0,0,15000,0,32.4756,-90.8130,32.4799,-90.7946,1.1100,50,1,1,1,149,0,0,0,0
621085,2022,03,22,2022-03-22,10:58:00,3,MS,28,0,1,0,0,175000,0,32.2800,-90.8000,32.3500,-90.5600,14.8400,350,1,1,1,149,49,0,0,0
621086,2022,03,22,2022-03-22,11:04:00,3,MS,28,0,-9,0,0,0,0,32.6211,-90.5901,32.6272,-90.5799,0.7300,50,1,1,1,163,0,0,0,0
621087,2022,03,22,2022-03-22,11:11:00,3,MS,28,0,2,0,0,225000,0,32.3660,-90.6169,32.3633,-90.4841,7.7500,500,1,1,1,49,0,0,0,0
621088,2022,03,22,2022-03-22,11:13:00,3,MS,28,0,2,0,0,2000,50000,32.4839,-90.5914,32.5174,-90.4488,8.6300,880,1,1,1,49,89,0,0,0
621089,2022,03,22,2022-03-22,11:20:00,3,MS,28,0,1,0,0,70000,0,32.5176,-90.4939,32.5562,-90.3455,9.0500,800,1,1,1,49,89,0,0,0
